Temperatura_C,Humedad_Aire_PCT,Humedad_Suelo_PCT,Luz_Analog,Nivel_Tanque_PCT,Bomba_Agua,Luz_UV_PWM
25.2,74.4,19.3,1896,1.2,0,136
25.0,66.7,20.4,3065,52.0,1,64
22.8,65.8,18.7,2748,98.4,1,83
22.1,70.8,48.9,1044,52.3,1,189
19.5,60.5,79.8,2596,18.2,0,93
22.7,61.6,56.9,2293,2.2,0,112
20.0,68.4,89.3,2330,35.5,0,109
26.8,78.9,63.7,2661,91.8,0,89
20.5,74.4,68.9,2978,99.7,0,69
18.7,61.8,66.8,2853,94.5,0,77
24.6,76.9,44.9,2279,72.9,1,113
25.1,74.6,68.9,2363,55.8,0,107
28.5,72.2,7.0,2885,59.1,1,75
24.9,76.4,86.0,1823,53.9,0,141
22.1,68.1,77.8,3407,70.7,0,42
27.6,64.4,24.5,2011,41.9,0,129
24.5,70.2,76.8,1999,66.9,0,130
19.0,71.0,1.3,410,12.2,0,229
24.8,70.8,21.7,2292,26.6,0,112
28.9,71.3,6.5,386,83.6,1,230
22.8,79.0,78.0,2736,90.4,0,84
21.6,78.0,75.6,1748,53.9,0,146
19.7,77.5,81.4,2405,3.2,0,105
19.8,76.0,0.4,1021,92.7,1,191
23.2,78.9,50.1,2661,70.2,0,89
25.1,62.0,70.5,2845,41.4,0,77
19.0,65.3,15.5,2069,59.8,1,126
29.3,69.9,65.0,18,43.0,0,253
27.1,76.9,8.4,3358,46.5,0,45
25.0,70.1,18.1,275,88.7,1,237
27.9,75.0,47.6,4078,16.1,0,1
19.0,62.8,65.4,658,10.4,0,214
23.7,65.0,14.6,2945,0.3,0,71
25.6,74.6,18.5,551,31.4,0,220
27.9,63.3,20.4,678,14.7,0,212
27.4,67.0,23.9,602,22.0,0,217
21.3,65.3,22.7,3143,1.1,0,59
29.3,67.0,39.5,364,22.7,0,232
19.5,74.2,65.4,1973,33.3,0,132
28.5,67.4,43.8,794,3.2,0,205
29.7,71.1,77.6,1358,60.8,0,170
20.1,62.0,71.9,2699,56.9,0,86
26.7,76.1,12.7,1774,9.7,0,144
18.5,67.4,4.9,589,59.5,1,218
22.9,73.0,87.8,198,99.9,0,242
24.2,74.5,8.0,2064,94.4,1,126
25.0,64.2,14.8,217,0.3,0,241
29.2,77.7,2.2,740,79.5,1,208
26.1,72.3,62.8,3923,35.4,0,10
23.8,68.6,58.2,649,6.4,0,214
27.7,63.6,98.7,2194,29.6,0,118
29.4,78.8,88.7,3281,32.2,0,50
18.3,75.1,41.1,669,52.3,1,213
29.8,64.2,37.2,1437,66.1,1,165
19.0,66.8,29.7,664,74.9,1,213
27.8,76.2,15.2,855,24.6,0,201
21.4,73.9,13.8,2377,32.2,0,106
19.6,75.3,13.2,894,30.8,0,199
23.3,68.8,11.4,4033,36.3,0,3
25.7,74.3,24.1,1893,100.0,1,137
22.6,67.7,30.7,3423,77.8,1,41
18.7,64.2,96.2,1186,97.5,0,181
25.2,72.7,57.8,1842,69.3,0,140
28.8,79.5,98.8,2148,40.6,0,121
22.6,66.2,37.2,326,39.0,0,234
20.6,69.2,45.8,2374,48.9,0,107
23.3,73.5,32.5,3226,41.7,0,54
18.6,70.8,18.3,2057,82.8,1,126
27.8,76.9,14.3,2400,46.5,0,105
27.9,75.2,94.5,4010,29.6,0,5
25.1,61.2,98.7,182,77.5,0,243
22.2,80.0,4.5,454,85.4,1,226
27.6,75.0,15.0,1669,42.0,0,151
24.7,77.3,42.4,5,66.8,1,254
27.9,73.0,18.6,3404,5.9,0,43
25.6,77.1,36.4,4015,52.9,1,4
27.4,62.2,12.9,1356,4.5,0,170
25.2,67.0,45.7,3329,2.9,0,47
23.0,77.5,27.2,210,61.3,1,241
29.5,64.0,35.2,50,30.3,0,251
24.5,61.6,9.4,1468,74.3,1,163
25.3,75.8,42.8,3730,89.6,1,22
20.6,76.7,98.3,1009,13.9,0,192
25.5,63.3,32.9,376,72.5,1,231
24.9,77.1,87.6,2687,51.5,0,87
20.2,73.7,84.3,3557,11.2,0,33
18.7,70.4,95.2,2817,65.2,0,79
25.3,76.6,79.0,1074,60.9,0,188
27.2,68.4,66.0,153,51.6,0,245
24.3,63.9,85.7,581,92.6,0,218
20.7,65.7,7.6,787,52.1,1,205
26.0,70.1,46.3,790,99.1,1,205
19.0,70.6,98.9,3381,50.9,0,44
23.3,76.1,77.0,3470,11.6,0,38
20.0,75.8,96.2,2181,47.0,0,119
20.2,71.6,78.0,2267,18.2,0,113
20.4,75.6,87.5,162,59.7,0,244
22.6,63.8,70.7,970,69.3,0,194
18.6,61.0,76.1,647,46.8,0,214
22.8,77.5,52.3,2616,9.8,0,92
24.1,61.5,92.4,1525,46.9,0,160
23.8,64.9,82.5,945,8.1,0,196
22.6,73.9,84.4,688,68.2,0,212
28.1,68.2,67.3,2162,79.0,0,120
19.7,77.5,30.5,1522,96.2,1,160
24.1,66.0,3.6,4095,14.9,0,0
18.7,60.2,93.6,1495,53.2,0,161
18.9,66.0,58.6,2047,56.8,0,127
24.9,71.6,29.8,1172,92.2,1,182
24.8,67.5,14.9,3312,62.7,1,48
28.5,70.7,83.0,122,14.6,0,247
24.7,77.5,83.7,803,43.6,0,204
29.5,78.2,81.5,2886,65.5,0,75
18.6,65.3,64.5,1092,70.0,0,187
19.2,69.2,36.6,2873,86.3,1,76
18.5,71.0,30.4,62,18.1,0,251
20.2,79.0,0.9,732,95.2,1,209
24.5,80.0,83.4,3087,5.9,0,62
25.7,64.7,8.7,3461,98.4,1,39
18.5,74.5,63.1,2637,85.8,0,90
29.4,67.6,50.4,1657,66.0,0,151
28.1,60.2,52.7,947,73.5,0,196
21.6,60.2,92.7,3329,7.3,0,47
18.9,69.2,3.2,2264,4.1,0,114
20.0,69.8,77.3,478,10.2,0,225
19.5,60.5,5.2,1137,8.7,0,184
19.5,73.7,3.8,3953,54.7,1,8
24.2,65.9,43.0,1996,21.5,0,130
21.0,71.2,6.3,1403,86.0,1,167
22.3,66.0,78.9,3729,44.6,0,22
29.9,63.3,53.0,976,69.6,0,194
26.2,68.1,2.9,236,65.3,1,240
29.4,64.6,4.1,2523,32.0,0,97
19.7,70.7,61.3,4043,24.3,0,3
22.6,64.0,80.6,1954,34.2,0,133
24.7,70.2,43.8,597,79.7,1,217
18.9,63.1,55.5,1702,58.6,0,149
18.1,73.4,80.0,2176,25.4,0,119
26.0,75.1,61.1,2557,81.8,0,95
25.7,62.2,22.5,164,5.5,0,244
22.9,69.4,61.3,2324,69.9,0,110
23.9,61.4,62.8,2304,43.9,0,111
23.0,72.0,73.4,3203,73.1,0,55
18.3,65.3,62.1,3039,92.7,0,65
22.0,70.6,96.9,569,75.0,0,219
20.1,70.3,19.7,3328,44.2,0,47
19.2,78.5,95.1,140,15.1,0,246
29.5,71.0,53.8,685,80.6,0,212
25.2,71.7,67.2,686,46.1,0,212
26.7,68.0,9.9,3280,7.5,0,50
21.8,79.0,38.1,2763,71.9,1,82
22.7,75.5,76.9,3070,29.2,0,63
20.8,65.7,70.7,3590,4.9,0,31
19.2,76.9,4.0,2038,90.3,1,128
20.1,68.6,54.7,1074,48.3,0,188
27.6,76.6,8.8,1526,28.1,0,159
26.1,76.5,99.6,1282,71.6,0,175
24.6,63.8,89.7,2225,88.6,0,116
23.7,74.0,2.1,921,0.0,0,197
29.1,65.8,85.9,2590,68.8,0,93
18.9,65.9,91.9,3427,76.7,0,41
21.4,65.9,35.4,1341,21.0,0,171
22.2,74.5,72.0,1689,49.0,0,149
27.4,64.6,44.2,3010,8.9,0,67
29.9,60.0,65.5,363,74.7,0,232
20.9,74.3,34.0,1078,84.7,1,187
28.5,63.4,32.3,3227,10.8,0,54
28.0,62.1,42.4,1067,81.6,1,188
20.7,64.8,14.6,2640,77.2,1,90
22.8,67.6,83.1,3749,34.7,0,21
22.9,69.5,34.9,2030,69.0,1,128
29.7,60.9,40.0,2589,0.0,0,93
20.2,79.4,89.4,2369,93.2,0,107
27.6,74.3,49.7,2695,55.0,1,87
22.0,66.5,54.4,2061,62.0,0,126
26.8,66.4,95.6,1380,66.5,0,169
23.0,69.0,88.7,1506,56.1,0,161
24.9,72.5,16.9,617,85.7,1,216
28.0,62.9,47.3,358,61.0,1,232
27.6,63.8,97.1,1341,90.8,0,171
28.4,77.2,37.2,3146,58.2,1,59
18.7,65.1,37.2,1982,17.1,0,131
26.3,67.6,19.5,1614,91.4,1,154
19.7,77.4,11.4,193,68.2,1,242
23.0,73.3,74.0,4068,69.9,0,1
24.6,66.8,77.0,362,98.5,0,232
22.8,73.7,96.9,1119,7.5,0,185
24.2,60.4,77.3,1063,42.9,0,188
30.0,74.7,24.3,2815,23.9,0,79
19.6,69.7,4.0,2444,63.0,1,102
26.1,76.3,98.5,106,80.7,0,248
22.8,79.1,34.0,3088,96.6,1,62
19.6,78.5,31.2,526,45.5,0,222
19.9,78.2,90.6,1952,78.6,0,133
29.4,70.2,58.5,3058,91.7,0,64
28.6,67.2,21.5,783,68.3,1,206
28.9,69.3,88.9,3570,24.3,0,32
29.9,73.8,99.3,2572,60.8,0,94
20.5,77.7,8.7,1782,97.0,1,144
22.3,64.1,86.2,1749,98.8,0,146
26.0,78.4,39.1,3734,64.2,1,22
23.8,76.3,52.4,3875,88.7,0,13
23.0,79.6,91.5,1066,20.0,0,188
22.3,77.6,97.3,4017,24.6,0,4
25.1,65.6,26.2,2673,95.3,1,88
24.9,62.1,21.3,1865,13.5,0,138
19.9,62.2,8.1,3664,19.1,0,26
23.7,65.8,56.2,2397,42.1,0,105
24.6,72.3,1.4,3724,59.0,1,23
24.8,76.1,41.2,3101,60.4,1,61
20.5,78.0,7.3,1464,29.2,0,163
26.9,72.5,40.5,1005,92.1,1,192
18.3,60.1,4.0,2589,91.5,1,93
22.3,63.7,83.5,3526,39.2,0,35
27.4,62.0,21.0,3849,43.4,0,15
24.8,67.3,32.8,1634,70.2,1,153
21.1,70.0,87.0,3009,66.3,0,67
26.3,60.9,74.6,93,38.2,0,249
24.8,67.0,21.9,3794,41.4,0,18
27.6,63.6,7.2,3366,34.8,0,45
26.8,72.9,71.6,3620,23.5,0,29
25.3,69.3,39.1,2043,45.8,0,127
23.9,69.9,76.6,2946,68.6,0,71
19.6,68.6,44.5,88,74.2,1,249
21.1,79.1,34.6,1953,77.9,1,133
23.0,64.3,45.1,2550,37.5,0,96
25.2,70.3,74.9,2814,76.5,0,79
24.2,74.7,90.2,2041,0.7,0,127
21.5,71.1,5.0,2261,47.7,0,114
18.1,78.6,52.4,1445,79.4,0,165
24.0,67.6,3.3,525,63.0,1,222
21.4,69.3,46.8,2239,47.4,0,115
26.8,61.8,88.5,1830,64.5,0,141
18.3,72.2,36.2,2741,90.7,1,84
25.0,65.8,93.2,2689,56.6,0,87
29.3,63.2,63.1,3295,80.0,0,49
20.1,70.9,93.4,554,98.1,0,220
23.7,70.6,75.7,3764,70.6,0,20
19.1,61.5,10.3,2434,57.3,1,103
25.5,74.0,23.1,680,3.7,0,212
24.6,72.5,39.4,2823,37.4,0,79
22.9,63.8,17.0,1497,56.5,1,161
24.3,69.4,49.5,1631,79.7,1,153
28.8,74.4,47.1,202,43.8,0,242
20.4,70.6,95.6,3057,96.0,0,64
18.3,67.9,43.4,446,27.2,0,227
28.3,66.4,78.6,3904,74.5,0,11
24.9,72.2,94.2,3918,41.9,0,11
28.7,78.8,87.7,2947,48.6,0,71
25.2,73.4,20.9,3139,80.3,1,59
27.7,61.5,49.6,1115,29.6,0,185
23.2,69.2,34.8,777,9.7,0,206
27.0,77.8,40.0,3914,52.0,1,11
29.0,61.9,36.1,2225,52.9,1,116
24.9,79.8,82.6,1686,79.7,0,150
20.2,79.0,45.2,828,96.8,1,203
21.2,61.6,52.4,558,5.5,0,220
20.4,78.7,98.2,3074,59.2,0,63
21.0,67.3,6.0,2022,68.1,1,129
21.7,76.9,48.8,102,98.6,1,248
24.7,68.4,77.4,1296,94.3,0,174
25.1,68.8,15.1,1557,71.2,1,158
23.1,72.7,61.2,115,52.2,0,247
25.4,75.5,23.9,858,16.2,0,201
19.0,60.7,86.7,4087,38.4,0,0
19.1,71.9,32.7,3983,58.5,1,6
20.1,63.7,32.9,2511,72.5,1,98
24.2,66.9,59.8,103,63.5,0,248
20.6,67.0,18.4,2306,71.4,1,111
21.4,69.4,28.5,1331,42.9,0,172
22.8,66.7,41.7,3438,72.8,1,40
27.7,62.1,35.4,928,14.4,0,197
18.2,62.9,52.5,2857,16.3,0,77
25.8,60.7,60.0,2689,16.3,0,87
26.0,69.4,56.7,806,89.1,0,204
27.6,79.1,65.4,3070,7.6,0,63
29.2,62.3,30.8,3373,80.2,1,44
18.2,78.9,12.6,559,23.4,0,220
19.8,74.7,76.1,2074,46.8,0,125
28.6,72.7,85.1,2555,91.6,0,95
23.5,72.9,25.7,526,58.6,1,222
24.8,76.5,40.7,2822,21.0,0,79
26.0,62.1,49.9,3436,28.4,0,41
26.1,70.1,53.3,952,92.0,0,195
29.2,73.9,65.9,297,42.7,0,236
30.0,71.7,4.2,776,58.7,1,206
26.6,76.7,72.1,360,46.0,0,232
21.4,61.4,6.2,3717,37.8,0,23
28.6,73.8,46.8,503,22.3,0,223
18.6,70.7,82.8,1976,68.6,0,131
20.8,67.6,45.1,2635,71.8,1,90
28.8,66.8,14.9,2077,27.5,0,125
21.1,72.4,98.5,1462,78.9,0,163
20.6,77.8,88.9,3411,85.5,0,42
19.7,69.9,77.1,2173,92.1,0,119
28.3,76.5,41.2,595,16.1,0,217
24.0,68.0,18.4,1589,30.4,0,156
26.1,62.0,94.1,1389,86.0,0,168
20.9,61.2,53.2,3866,19.9,0,14
27.1,61.0,85.2,1875,0.3,0,138
27.1,67.6,34.2,3514,87.1,1,36
21.8,66.7,33.5,262,32.6,0,238
22.9,74.4,98.6,2983,41.4,0,69
20.5,74.9,52.2,2919,44.6,0,73
29.7,61.0,14.1,3293,84.8,1,49
25.7,64.4,22.0,1863,33.8,0,138
29.2,65.5,48.2,1,89.2,1,254
21.6,71.0,4.2,1933,61.7,1,134
27.4,62.9,46.3,393,52.7,1,230
27.2,62.7,41.9,305,32.6,0,236
26.3,78.9,77.9,1169,24.4,0,182
29.6,76.1,35.5,529,62.4,1,222
22.7,63.6,98.3,527,44.7,0,222
19.6,68.1,18.1,3379,91.1,1,44
26.1,67.1,59.1,964,49.2,0,194
26.8,75.8,9.0,4019,51.2,1,4
24.9,70.2,73.4,670,41.7,0,213
20.5,62.6,99.5,4068,78.9,0,1
24.1,74.8,81.9,3411,42.5,0,42
21.7,67.9,55.6,3990,26.9,0,6
23.1,65.3,48.5,2399,86.2,1,105
25.7,67.5,83.5,2857,59.7,0,77
26.9,70.0,93.6,2256,59.2,0,114
20.8,66.9,98.9,957,61.1,0,195
22.9,64.8,39.7,2252,71.9,1,114
21.2,68.0,99.1,2672,31.3,0,88
20.4,60.4,15.6,1713,3.4,0,148
27.4,75.4,25.4,4044,81.1,1,3
28.9,63.4,8.9,720,12.9,0,210
22.4,60.9,27.2,635,72.2,1,215
27.0,73.1,76.8,1038,8.2,0,190
28.8,75.5,85.3,2905,37.5,0,74
28.2,76.3,77.9,3499,6.3,0,37
20.2,69.9,63.1,2523,52.2,0,97
29.5,64.1,51.4,2345,65.3,0,108
22.5,74.7,70.9,556,17.1,0,220
22.1,74.0,39.1,1117,37.2,0,185
18.7,64.9,84.1,2154,93.0,0,120
23.8,78.1,67.7,3490,44.2,0,37
19.3,62.1,69.8,3349,80.3,0,46
21.0,79.7,53.6,127,92.7,0,247
21.8,77.2,88.5,1993,97.4,0,130
27.7,73.8,25.2,2506,89.8,1,98
28.5,78.8,38.1,37,31.7,0,252
21.6,74.4,77.8,1632,96.3,0,153
28.3,63.8,49.3,197,81.2,1,242
28.3,68.8,88.9,3775,83.7,0,19
27.2,61.4,34.6,2404,1.5,0,105
19.8,67.8,36.9,2054,95.4,1,127
26.3,74.8,88.9,4085,77.8,0,0
29.3,67.7,46.4,3627,76.8,1,29
26.2,66.6,51.6,3403,8.2,0,43
22.0,71.9,33.3,518,23.3,0,222
24.0,77.4,27.7,2241,96.2,1,115
25.7,61.0,65.6,2363,50.1,0,107
24.1,67.7,12.0,1024,39.8,0,191
19.4,63.2,87.9,1085,84.0,0,187
21.7,73.9,77.9,2390,8.7,0,106
27.6,62.1,19.1,2648,41.7,0,90
28.3,73.3,69.4,1041,37.6,0,190
19.6,65.7,60.3,619,35.0,0,216
29.4,64.0,18.5,3718,30.8,0,23
21.9,78.7,27.3,1394,21.0,0,168
25.9,60.4,40.9,2869,17.3,0,76
27.0,68.8,69.9,3650,64.0,0,27
27.7,60.4,63.9,3676,91.9,0,26
29.3,69.7,53.2,3721,50.9,0,23
21.8,70.0,76.8,3772,29.8,0,20
28.3,66.4,75.8,1594,15.9,0,155
19.6,62.6,61.8,1722,83.0,0,147
26.5,67.5,78.7,234,97.1,0,240
26.9,73.4,33.4,3140,34.9,0,59
26.1,75.6,88.1,446,29.1,0,227
21.0,70.6,61.5,609,60.1,0,217
28.5,71.8,82.2,7,77.5,0,254
20.0,64.0,54.6,461,45.5,0,226
18.6,65.7,21.8,999,63.0,1,192
26.6,63.2,54.2,1334,71.7,0,171
23.7,65.0,37.1,133,96.1,1,246
28.2,64.5,69.7,2432,16.5,0,103
22.6,70.4,47.6,55,99.7,1,251
20.0,71.3,83.6,992,39.2,0,193
28.0,78.9,67.8,1383,72.3,0,168
24.6,63.9,68.5,1994,57.2,0,130
20.3,72.8,21.7,3185,48.7,0,56
26.6,76.3,98.4,1111,69.8,0,185
24.1,71.2,84.2,2185,39.6,0,118
25.3,65.1,78.9,3179,12.6,0,57
23.5,65.3,33.0,1523,48.9,0,160
27.9,60.8,53.6,2582,52.2,0,94
28.0,66.1,13.7,143,20.2,0,246
26.5,74.9,53.8,2916,93.6,0,73
19.3,61.0,14.6,2703,22.7,0,86
28.1,64.4,55.3,2103,40.9,0,124
26.1,74.1,64.9,619,15.5,0,216
26.4,75.7,39.0,1886,53.6,1,137
22.4,69.1,49.9,1029,30.8,0,190
28.6,74.0,87.6,2589,48.9,0,93
26.7,67.8,10.9,2494,22.5,0,99
19.4,63.2,79.2,2020,5.4,0,129
22.9,68.0,17.1,1408,77.9,1,167
28.6,71.6,3.7,3378,64.1,1,44
18.6,79.0,18.6,2921,34.1,0,73
29.5,61.4,76.5,3928,4.7,0,10
26.1,70.1,40.5,638,86.6,1,215
25.6,66.6,87.3,3373,17.0,0,44
21.2,70.2,52.5,1656,93.1,0,151
21.0,60.5,2.2,3476,47.9,0,38
29.3,66.3,71.7,2658,34.0,0,89
21.6,76.4,11.0,3749,74.2,1,21
27.3,71.1,78.9,836,87.7,0,202
22.7,69.0,16.8,3902,37.1,0,12
19.7,65.7,34.5,3824,40.7,0,16
18.1,66.0,76.1,1585,43.3,0,156
24.5,67.7,95.4,779,92.2,0,206
29.7,76.7,37.1,836,69.3,1,202
22.4,79.3,82.9,2557,24.8,0,95
22.3,68.8,19.1,3144,18.5,0,59
22.1,67.9,80.7,2859,23.0,0,76
24.2,76.9,65.7,2611,26.4,0,92
23.3,68.5,19.3,264,23.0,0,238
28.6,71.0,30.3,3298,65.9,1,49
24.1,64.6,13.2,1216,11.6,0,179
24.1,74.9,38.3,1397,38.7,0,168
19.7,70.6,20.4,3822,62.5,1,17
29.8,76.2,64.4,2057,29.1,0,126
21.0,75.6,99.5,301,6.5,0,236
18.9,64.3,1.2,3430,8.2,0,41
26.0,74.3,54.1,3811,12.6,0,17
25.1,76.0,57.4,1977,83.6,0,131
23.0,66.9,91.4,804,65.8,0,204
23.1,63.5,50.6,1075,6.5,0,188
27.4,60.1,54.4,1775,39.1,0,144
20.3,69.0,47.2,98,27.9,0,248
27.8,67.0,26.9,2640,57.8,1,90
25.8,71.1,5.6,3084,52.3,1,62
23.0,63.8,40.9,4095,48.1,0,0
23.5,77.2,5.3,1413,31.5,0,167
21.1,65.2,55.0,1977,13.8,0,131
27.0,64.5,30.7,356,74.2,1,232
24.2,69.6,53.4,1663,88.0,0,151
21.9,70.0,13.4,3887,94.4,1,12
25.2,64.3,93.3,2975,5.9,0,69
29.9,65.4,89.5,10,74.0,0,254
23.2,63.4,19.0,80,72.7,1,250
29.0,74.4,34.3,3332,94.7,1,47
22.1,75.4,61.3,2053,25.3,0,127
18.7,69.2,9.6,3529,74.2,1,35
20.5,74.3,35.5,2420,5.5,0,104
23.0,74.7,25.1,2528,63.1,1,97
20.6,62.8,91.6,221,35.1,0,241
18.0,79.3,85.3,1940,76.9,0,134
29.0,76.4,58.0,3881,86.3,0,13
28.1,64.1,52.0,3152,36.5,0,58
26.9,63.7,93.1,1946,52.6,0,133
20.0,62.5,93.2,514,11.7,0,222
19.4,62.8,96.9,3131,41.7,0,60
18.8,75.0,12.5,220,36.1,0,241
26.7,69.4,16.1,4033,18.3,0,3
29.1,75.7,67.7,2396,89.4,0,105
23.2,74.9,54.1,3632,14.8,0,28
19.4,72.1,1.8,227,63.6,1,240
24.1,73.7,6.2,2337,89.0,1,109
22.2,60.4,88.8,292,91.2,0,236
22.5,66.2,86.9,2857,79.3,0,77
25.5,72.8,35.7,3264,17.6,0,51
26.6,60.2,89.1,955,81.7,0,195
19.3,60.7,59.4,1497,27.7,0,161
18.4,77.0,80.6,1280,92.2,0,175
29.9,73.7,42.7,1978,70.9,1,131
20.8,65.3,11.3,1529,78.5,1,159
18.6,73.8,43.4,387,8.5,0,230
20.3,75.8,45.7,2662,58.3,1,89
18.5,66.1,55.1,3469,82.1,0,38
22.7,60.7,10.6,2413,86.2,1,104
27.6,78.7,99.1,2705,2.9,0,86
22.1,66.9,24.4,2337,93.9,1,109
23.3,62.1,19.9,3840,4.3,0,15
26.1,69.8,52.7,3380,61.5,0,44
24.1,75.4,53.7,3349,69.3,0,46
28.3,64.4,44.0,3535,10.7,0,34
28.4,65.4,77.2,188,4.8,0,243
18.1,64.9,51.7,917,78.5,0,197
27.3,79.8,61.0,1201,38.5,0,180
23.5,63.9,72.4,3599,10.7,0,30
29.9,71.5,2.5,923,76.3,1,197
23.8,78.5,57.1,3035,84.9,0,66
29.8,62.9,88.4,2422,58.7,0,104
27.1,79.4,1.7,1621,16.1,0,154
21.0,78.9,40.5,759,1.5,0,207
24.5,77.7,92.6,1477,70.1,0,163
29.9,64.3,35.3,2264,55.0,1,114
28.3,72.7,45.9,1065,65.1,1,188
19.2,75.2,98.2,193,81.3,0,242
26.5,79.7,19.9,1350,43.4,0,170
22.1,63.6,6.5,1396,12.5,0,168
18.1,75.3,85.9,1488,94.0,0,162
22.8,66.8,86.8,162,54.5,0,244
20.8,63.5,47.2,275,61.5,1,237
27.8,68.4,51.4,363,93.3,0,232
22.0,75.9,83.6,1665,93.2,0,151
27.9,69.3,73.9,2822,57.2,0,79
18.0,70.8,26.5,2527,29.8,0,97
21.7,79.9,1.7,2736,99.7,1,84
20.9,68.0,48.0,2002,68.1,1,130
20.8,72.3,85.9,459,40.8,0,226
18.8,67.3,89.6,3336,56.0,0,47
20.2,67.9,95.6,2586,41.6,0,93
24.7,73.9,88.0,3021,88.8,0,66
21.5,78.8,58.0,3457,48.2,0,39
23.0,70.8,44.5,2132,82.4,1,122
22.5,75.4,77.5,1731,84.0,0,147
28.5,61.8,74.0,1339,82.4,0,171
28.9,64.2,53.8,2290,72.2,0,112
23.9,70.0,8.7,3540,85.5,1,34
22.0,60.4,92.6,2927,38.7,0,72
19.3,65.1,45.6,1365,11.5,0,170
29.4,70.3,36.3,3248,84.2,1,52
18.7,60.3,63.0,3201,49.8,0,55
21.6,65.3,67.4,656,12.7,0,214
21.6,70.3,21.1,1106,11.5,0,186
21.8,71.5,83.7,1383,15.9,0,168
20.0,78.5,29.0,2135,75.1,1,122
27.4,72.9,18.7,3603,71.1,1,30
19.5,68.3,40.6,741,20.4,0,208
25.6,78.6,73.1,1995,84.7,0,130
19.5,75.7,96.5,3032,28.1,0,66
18.8,64.0,80.9,3709,79.3,0,24
28.9,62.6,94.0,2518,48.9,0,98
20.3,73.5,14.1,1521,73.2,1,160
27.9,71.2,7.1,3578,38.1,0,32
24.5,75.8,55.8,3425,34.7,0,41
18.9,74.8,29.0,2463,84.1,1,101
29.5,72.5,82.8,3122,3.5,0,60
21.0,79.7,67.2,1623,97.5,0,153
28.3,70.7,97.1,681,64.8,0,212
20.0,62.3,25.5,3134,43.2,0,59
28.2,76.6,48.6,1112,62.8,1,185
18.2,65.0,50.1,1724,12.3,0,147
24.1,75.5,23.9,3261,51.4,1,51
27.2,79.1,59.0,898,98.5,0,199
29.2,73.9,44.3,600,23.5,0,217
28.9,71.9,44.7,3419,72.2,1,42
27.8,69.2,36.3,1867,43.5,0,138
28.7,67.3,1.7,3609,65.2,1,30
20.4,67.1,52.2,1199,20.5,0,180
21.4,72.7,33.5,3435,47.0,0,41
21.5,75.0,0.1,2823,98.0,1,79
22.5,73.6,30.8,2948,19.5,0,71
22.7,64.0,27.9,3978,63.6,1,7
24.5,69.9,39.3,3625,57.6,1,29
19.9,75.8,13.2,482,56.5,1,224
26.3,69.5,50.8,2010,61.5,0,129
20.0,70.7,69.2,1142,50.2,0,183
21.7,75.4,63.0,168,1.7,0,244
24.0,73.2,80.4,3691,90.0,0,25
27.6,68.2,45.2,2021,82.7,1,129
26.9,77.9,51.9,2194,17.4,0,118
25.7,63.3,81.0,3759,41.3,0,20
19.9,79.9,42.8,3508,77.1,1,36
24.6,62.4,70.2,438,98.0,0,227
19.0,60.3,43.5,2935,95.1,1,72
22.5,77.8,41.8,3260,89.9,1,51
23.0,64.9,76.0,159,15.8,0,245
18.5,74.6,17.5,813,91.4,1,204
21.3,76.2,33.9,3931,87.8,1,10
29.5,77.2,22.4,4003,37.7,0,5
29.4,79.8,35.9,2449,39.5,0,102
22.2,65.9,23.0,585,46.0,0,218
18.5,74.2,57.9,863,65.6,0,201
20.1,62.3,79.8,1041,26.1,0,190
22.7,68.1,78.7,139,2.3,0,246
29.4,77.0,36.5,1138,14.1,0,184
19.7,67.4,98.9,327,44.0,0,234
27.2,71.8,59.4,224,28.2,0,241
19.3,70.1,39.9,557,76.5,1,220
29.8,72.9,83.6,2486,10.7,0,100
22.6,79.5,73.0,1573,91.7,0,157
27.3,61.1,74.9,1741,89.5,0,146
22.1,71.5,19.6,385,90.9,1,231
25.5,77.3,46.8,520,74.0,1,222
20.3,69.6,86.2,1276,10.7,0,175
19.8,61.6,50.4,2667,43.8,0,88
29.3,71.2,68.3,3972,13.1,0,7
29.0,66.6,58.8,1121,98.8,0,185
28.6,63.1,84.2,2834,33.3,0,78
25.5,77.0,28.5,3142,58.5,1,59
27.7,70.4,57.5,2598,77.9,0,93
18.8,78.7,12.3,1833,92.1,1,140
22.0,76.1,69.0,3984,75.6,0,6
21.8,73.9,73.2,446,67.5,0,227
25.6,60.1,4.3,3161,46.6,0,58
22.3,68.6,67.6,3501,60.5,0,36
19.8,63.9,41.5,1242,9.4,0,177
25.2,78.2,12.4,106,88.4,1,248
27.8,63.5,42.0,1499,54.4,1,161
22.6,65.7,19.4,2963,4.0,0,70
19.6,70.3,41.6,1477,92.0,1,163
20.4,65.3,38.4,903,48.9,0,198
20.8,64.2,73.8,1631,86.9,0,153
21.6,72.0,77.4,3986,85.7,0,6
25.7,61.8,60.7,2591,81.6,0,93
25.2,61.2,2.3,1149,6.1,0,183
26.4,67.4,93.1,1170,24.7,0,182
22.4,74.4,68.6,2327,87.6,0,110
27.9,71.1,3.4,23,89.9,1,253
20.4,68.5,81.9,951,45.8,0,195
23.6,71.3,20.0,1744,44.0,0,146
27.6,67.3,57.9,2039,17.5,0,128
20.2,78.7,46.7,119,96.8,1,247
19.3,61.1,42.0,3857,21.3,0,14
28.6,73.5,89.0,1675,19.1,0,150
