temp_ambiente,temp_agua,humedad_ambiente,humedad_suelo,intensidad_luz,perfil,uv,riego
24.51,19.01,67.03,59.2,0.7,3,20,0
40.25,21.19,76.24,77.15,8.3,1,40,0
29.36,17.82,73.82,78.08,11.8,2,31,0
21.43,20.33,79.52,42.92,90.2,2,228,0
19.19,16.87,80.81,67.8,19.3,1,56,0
21.17,15.33,78.68,37.48,29.4,1,84,0
35.57,15.47,70.86,54.16,66.8,2,144,1
30.8,21.76,92.66,55.57,90.6,1,255,0
16.15,21.56,69.22,25.09,16.6,1,47,0
40.59,21.81,87.39,36.54,63.4,3,102,1
30.22,20.2,65.21,71.9,29.6,3,56,1
32.14,18.92,70.59,73.59,56.7,1,164,0
23.04,18.68,56.05,30.03,49.4,2,126,1
36.65,21.81,84.49,35.96,93.8,3,151,1
18.33,23.48,51.85,56.06,18.8,3,36,1
38.6,19.09,50.73,36.19,32.8,3,54,1
28.49,18.45,56.74,25.2,81.8,3,156,1
44.63,20.05,96.3,51.92,89.9,3,144,1
19.57,23.5,74.18,54.1,11.1,1,40,0
30.75,20.4,59.9,68.29,82.7,3,157,1
32.69,19.5,70.71,76.82,59.6,1,176,0
38.05,24.69,86.2,23.11,82.8,3,134,1
20.62,17.55,59.38,67.66,63.5,3,121,0
21.24,22.9,98.4,40.87,36.6,1,107,0
39.26,20.49,53.19,67.8,24.2,2,52,0
21.83,16.2,52.33,36.89,52.8,2,133,1
30.52,18.96,68.3,78.94,49.8,2,127,0
32.41,20.68,62.91,60.61,86.7,1,252,0
30.46,15.94,95.99,60.98,97.4,2,250,1
38.12,14.87,54.04,76.25,81.7,3,132,1
27.2,24.38,70.02,68.16,42.0,2,110,0
44.89,22.05,54.83,52.44,14.9,3,25,1
42.03,24.61,65.64,33.12,6.7,2,30,1
31.32,23.86,57.82,26.97,86.5,2,221,1
25.2,16.25,51.96,40.81,61.5,1,181,0
35.95,21.93,71.33,55.48,79.3,1,199,0
17.65,19.61,84.45,35.85,16.9,1,49,0
41.27,23.49,61.79,28.3,20.8,1,52,1
31.88,18.43,60.4,58.0,38.8,1,113,0
19.14,17.54,78.54,59.74,19.1,1,54,0
30.25,17.76,85.15,28.09,91.9,3,174,1
42.2,23.22,81.05,62.93,90.6,1,227,0
27.95,19.38,86.54,36.55,30.1,1,87,0
34.64,16.6,61.02,51.09,27.3,3,51,1
23.58,24.11,58.48,35.17,84.7,1,249,0
18.71,23.76,71.31,63.7,70.2,1,206,0
23.94,24.4,71.79,76.78,36.3,2,94,0
33.45,23.4,56.45,48.5,33.9,1,97,0
43.43,19.86,84.75,53.15,86.7,1,216,0
24.82,15.65,82.16,36.25,63.5,1,188,0
29.59,19.33,60.31,29.3,35.8,2,89,1
30.62,16.49,62.68,32.49,84.7,1,246,0
41.8,23.59,54.68,75.55,68.8,3,111,1
35.14,22.35,61.75,31.07,40.4,1,119,0
18.66,15.7,49.87,25.57,60.1,1,174,0
41.95,19.43,70.3,21.56,1.1,3,20,1
38.25,19.87,56.14,75.52,70.7,2,151,0
32.67,22.54,68.47,74.18,86.5,3,165,1
44.75,15.89,68.12,35.21,66.7,3,108,1
31.78,24.52,90.26,30.67,56.0,2,143,1
18.05,17.69,89.72,53.78,88.0,2,224,0
43.07,14.89,94.11,69.94,92.5,2,199,0
22.66,21.16,58.05,40.44,42.0,2,106,1
25.13,20.53,73.58,62.5,51.6,1,151,0
26.17,22.39,86.35,23.32,15.2,3,28,1
30.97,17.79,88.47,38.78,24.4,3,46,1
19.63,17.58,71.74,66.66,98.3,3,188,0
41.03,20.71,96.62,70.98,68.8,2,147,0
35.49,21.26,59.19,48.17,73.4,3,118,1
37.71,19.46,63.46,49.12,9.0,3,20,1
19.79,24.18,80.1,38.32,49.2,1,143,0
44.6,16.27,71.78,66.08,50.9,3,83,1
27.22,17.28,68.7,78.75,48.2,1,143,0
41.58,22.65,60.49,39.91,31.0,2,66,1
41.98,16.75,87.17,27.98,88.6,1,220,1
21.27,20.99,88.81,56.22,56.7,2,145,0
16.68,22.85,58.99,42.51,75.9,1,225,0
27.61,24.63,51.52,44.6,74.8,1,217,0
22.22,20.6,63.72,58.39,79.8,3,152,0
36.69,19.42,56.12,44.71,17.3,3,26,1
43.53,24.08,52.24,22.99,96.6,2,207,1
44.23,20.97,54.15,63.32,81.7,2,177,1
42.99,21.38,97.72,38.62,91.7,2,199,1
37.42,17.98,69.46,51.91,90.1,2,197,1
19.59,20.19,55.39,45.71,9.1,3,20,1
43.06,17.8,91.45,44.54,44.5,3,72,1
34.69,18.73,53.53,71.26,82.1,2,209,0
28.69,17.1,88.72,41.91,38.5,1,110,0
39.35,15.14,82.92,56.18,52.1,1,130,0
23.05,17.5,71.22,71.01,68.5,3,131,0
23.26,22.44,52.33,56.79,81.3,1,240,0
34.48,17.8,56.5,62.51,12.1,2,30,1
32.22,20.32,79.15,53.15,74.3,2,191,1
20.0,17.41,85.23,78.96,18.2,1,54,0
42.61,18.7,76.02,76.16,46.8,1,119,0
34.49,18.64,96.75,56.05,88.7,2,192,1
37.09,16.66,60.32,36.75,41.3,1,103,1
22.18,22.39,66.86,43.38,91.0,3,175,1
17.9,17.53,80.84,55.69,50.6,2,129,0
36.96,23.18,85.13,21.77,5.5,3,20,1
16.78,24.96,50.04,51.56,63.5,1,185,0
34.61,21.26,68.86,60.22,10.3,2,30,1
18.75,20.89,69.63,22.29,43.6,3,84,1
27.24,15.99,76.58,54.99,97.8,3,185,1
35.07,24.93,91.8,28.66,45.2,1,132,0
27.77,18.54,59.21,28.48,74.1,2,190,1
42.8,20.95,60.86,67.67,92.9,3,150,1
17.21,24.36,85.67,28.51,54.8,1,161,0
28.61,18.73,86.33,33.44,14.5,3,26,1
32.49,17.05,83.72,52.23,3.1,3,20,1
20.91,23.14,66.11,70.16,25.6,3,47,0
21.11,16.09,83.62,25.21,43.3,2,112,1
27.52,20.31,66.63,31.32,4.0,1,40,0
15.95,18.44,59.14,45.51,9.2,2,30,0
35.8,19.07,71.87,35.04,96.0,1,239,1
33.07,22.96,86.12,54.11,64.1,1,187,0
25.83,18.01,83.41,24.54,4.0,2,30,1
18.06,21.19,73.74,61.72,48.1,2,121,0
22.74,16.19,84.02,37.59,31.1,1,89,0
26.75,16.99,55.18,69.21,77.3,2,195,0
36.57,21.42,66.06,56.69,5.0,3,20,1
29.82,16.83,62.25,28.01,48.0,1,138,0
34.31,22.46,62.81,34.41,37.8,2,97,1
17.54,24.08,79.15,31.73,68.2,3,130,1
23.58,15.66,58.05,67.45,84.7,3,162,0
23.87,22.72,97.17,61.94,51.7,1,150,0
42.9,21.63,95.53,49.26,71.2,3,116,1
35.85,17.83,56.29,36.47,11.9,3,20,1
46.11,24.31,61.93,62.67,38.8,3,62,1
20.82,19.16,90.94,19.34,63.1,2,158,1
33.74,15.78,88.32,68.1,10.2,2,30,0
41.82,21.57,73.49,42.16,33.6,1,82,1
34.71,17.46,84.26,47.08,12.4,2,30,1
18.09,20.92,69.92,32.91,88.4,1,255,0
20.29,24.58,81.07,31.9,83.4,1,245,0
35.61,18.69,72.9,50.29,38.2,3,61,1
38.25,24.3,55.93,69.31,6.7,3,20,1
38.39,22.21,79.68,32.71,71.5,3,114,1
29.94,24.74,73.26,40.61,24.2,1,73,0
18.2,16.43,79.98,19.89,18.3,3,35,1
35.97,23.82,60.75,73.15,86.6,1,214,0
35.78,16.63,89.42,65.33,88.9,3,144,1
32.38,17.33,69.74,31.33,54.8,3,106,1
18.99,18.42,74.06,36.82,36.6,3,68,1
25.41,24.21,87.47,42.03,97.5,2,247,0
30.62,18.34,74.55,53.74,82.4,1,240,0
34.74,18.95,83.53,67.65,37.3,3,70,1
16.75,23.41,85.79,77.04,0.8,1,40,0
17.73,24.73,65.81,45.9,27.1,1,79,0
17.09,19.4,77.87,26.74,30.0,3,57,1
41.41,15.72,65.7,32.74,63.9,2,139,1
37.64,22.23,50.32,76.0,26.9,3,43,1
37.63,23.68,55.39,36.58,50.9,1,125,1
31.84,15.81,65.84,42.15,71.0,2,179,1
25.63,23.62,80.35,36.81,92.5,3,175,1
23.76,18.98,89.92,53.54,3.5,2,30,0
23.59,20.6,87.99,53.43,84.6,1,245,0
19.28,24.39,83.45,53.97,14.6,1,42,0
29.06,21.97,59.59,25.09,3.4,3,20,1
31.77,17.03,65.59,48.54,66.2,1,193,0
30.65,21.91,98.42,58.86,31.9,2,80,1
29.58,15.2,67.2,35.05,45.7,3,86,1
28.04,23.12,76.29,25.84,46.9,1,138,0
40.64,23.26,79.92,38.32,27.9,1,68,1
28.87,24.39,61.14,42.25,16.6,2,42,0
35.95,21.31,84.57,41.1,20.6,3,33,1
21.08,24.76,50.85,46.64,17.5,1,47,0
17.01,23.61,64.61,76.53,63.7,3,121,0
31.25,16.79,78.24,57.25,20.9,1,60,0
38.7,18.43,68.1,34.04,3.5,2,30,1
31.56,18.97,77.69,22.35,38.6,2,97,1
16.23,21.17,81.89,54.84,38.6,2,99,0
35.6,22.86,69.83,24.69,40.5,2,87,1
44.29,16.44,81.28,25.01,51.4,2,111,1
30.14,19.89,70.09,70.86,17.7,3,33,1
29.64,22.38,54.04,26.25,6.0,2,30,1
36.8,18.58,84.8,75.24,21.2,2,46,0
31.72,18.81,76.8,43.38,38.1,3,72,1
29.96,25.11,55.76,29.46,55.9,2,143,1
36.23,15.22,64.26,20.17,15.0,1,37,1
28.74,16.84,70.41,55.83,59.7,3,113,1
31.19,18.45,95.52,75.88,75.4,3,143,1
42.83,16.17,95.84,48.14,71.7,3,115,1
20.7,18.81,53.47,29.21,24.2,1,66,0
41.75,15.59,57.6,29.16,6.8,2,30,1
17.77,21.3,66.45,78.25,86.1,3,163,0
25.47,17.95,85.34,46.83,27.6,1,80,0
22.35,23.17,79.57,30.61,39.9,3,77,1
29.7,22.74,64.56,69.68,65.7,1,190,0
30.22,16.46,85.89,69.73,42.6,1,126,0
33.48,15.88,73.51,42.63,24.7,1,73,0
28.68,17.48,79.01,23.59,65.8,2,167,1
17.35,15.49,67.51,34.46,34.7,3,67,1
45.28,19.03,86.8,37.88,81.2,3,131,1
27.67,21.14,52.48,33.96,47.9,1,140,0
41.02,17.45,92.6,80.57,97.6,1,242,0
39.88,14.74,75.67,36.31,63.5,3,104,1
26.22,23.88,56.75,79.66,90.5,1,255,0
23.91,20.98,54.36,65.33,44.5,2,115,0
40.34,20.51,71.41,47.94,26.7,1,68,1
42.33,21.41,93.22,50.13,3.9,2,30,1
43.55,16.07,84.92,34.1,89.4,1,224,1
37.09,24.53,85.47,78.75,92.8,1,229,0
41.54,17.18,82.48,70.54,77.3,1,193,0
30.93,19.39,85.79,54.57,39.2,1,115,0
37.55,18.73,81.49,66.49,87.2,2,190,0
43.38,22.23,75.5,25.9,82.1,1,205,1
30.09,22.63,75.63,67.56,64.8,1,191,0
18.67,17.98,50.98,65.53,15.7,1,46,0
19.65,15.67,69.08,74.17,57.4,2,145,0
35.19,16.89,53.88,39.35,82.3,3,132,1
19.35,16.08,62.62,41.91,61.7,2,157,0
37.56,17.72,82.71,21.83,80.9,3,132,1
24.22,22.76,64.92,71.21,98.0,3,187,1
24.42,16.31,53.02,72.42,33.7,2,84,0
40.26,23.19,57.12,62.74,29.7,1,72,0
43.62,16.33,60.25,35.36,53.1,2,116,1
21.42,22.62,83.58,41.07,14.9,3,26,1
34.88,14.58,81.91,61.71,17.3,3,33,1
28.92,24.42,64.04,59.51,49.3,3,93,1
44.35,18.67,66.94,65.78,45.7,1,113,0
32.53,21.31,79.78,54.01,22.2,2,55,1
35.04,19.92,94.57,28.92,35.3,1,90,1
17.85,16.8,95.79,56.38,0.9,1,40,0
26.8,19.62,70.9,68.43,37.4,3,71,1
21.96,17.18,77.75,33.88,21.2,1,62,0
25.99,24.8,52.42,57.52,51.5,2,130,0
15.99,24.03,74.19,24.16,11.1,2,30,1
16.9,15.95,60.3,47.3,0.6,1,40,0
41.1,17.64,69.53,46.78,83.5,2,180,1
36.79,22.72,64.15,44.84,53.9,1,134,1
19.19,17.03,74.16,68.31,69.1,1,201,0
39.35,19.98,66.19,70.96,58.3,1,146,0
18.73,15.82,84.61,66.57,4.3,1,40,0
43.26,19.78,97.52,37.39,7.2,2,30,1
23.11,15.76,72.07,78.68,51.7,3,98,0
20.09,18.87,77.9,77.2,51.3,1,149,0
29.72,24.63,69.11,25.8,85.2,3,164,1
27.1,19.04,73.16,29.39,5.8,1,40,0
16.98,18.36,65.17,41.51,80.8,2,203,0
30.58,20.0,66.59,20.38,35.1,3,68,1
35.41,16.03,82.03,66.96,76.3,1,191,0
24.49,24.7,64.75,54.96,43.9,1,129,0
34.04,20.28,97.82,65.8,27.1,2,68,0
21.75,24.38,54.1,45.67,18.6,1,54,0
17.86,17.21,55.88,56.75,44.3,1,131,0
20.24,21.51,74.98,70.17,4.5,2,30,0
26.43,23.88,66.75,59.26,29.4,3,56,1
35.3,17.29,73.18,21.91,26.0,1,65,1
29.39,19.45,95.15,64.82,97.1,2,246,0
27.2,19.22,68.42,36.84,60.0,2,153,1
30.67,17.44,69.81,42.46,45.8,1,132,0
37.41,23.39,72.0,75.43,78.9,1,196,0
27.31,19.37,58.33,29.54,86.2,1,252,0
45.03,15.36,49.5,24.07,95.7,3,153,1
31.85,16.9,50.02,23.49,28.9,1,83,1
45.44,24.17,63.36,26.66,9.5,3,20,1
32.82,20.44,53.43,27.22,88.4,3,169,1
29.36,23.31,66.68,35.47,84.8,3,162,1
19.13,18.24,52.42,55.63,70.3,2,179,0
20.62,17.46,85.26,35.35,18.5,2,45,1
27.42,21.31,85.34,40.28,53.4,2,137,0
30.62,15.34,81.16,46.57,25.7,1,76,0
32.79,21.28,56.46,76.59,52.9,1,156,0
36.0,15.96,87.0,62.39,15.4,2,32,1
26.14,15.32,96.02,49.09,1.6,1,40,0
35.71,21.67,96.3,62.47,61.0,1,151,0
42.5,21.35,69.73,72.8,85.8,3,140,1
35.7,23.41,74.65,74.99,53.0,2,114,0
30.96,22.34,95.46,27.28,39.3,3,73,1
28.6,24.78,63.6,61.97,75.9,2,193,0
29.87,20.38,56.41,47.37,34.3,3,65,1
38.66,23.99,94.86,42.76,34.8,3,55,1
18.82,21.23,55.4,41.06,56.6,2,142,0
27.42,22.5,81.34,60.5,41.1,3,80,1
34.46,24.65,64.73,72.26,66.4,3,128,1
18.43,16.57,97.14,63.28,59.3,3,114,0
29.24,22.94,70.34,69.88,47.6,2,120,0
35.26,17.74,65.79,33.95,96.1,3,156,1
27.98,23.53,59.93,39.48,19.6,3,37,1
42.11,23.54,81.93,36.05,38.2,1,93,1
34.75,21.51,78.51,77.28,17.4,3,28,1
22.06,18.71,55.66,68.86,19.7,3,38,0
29.94,17.24,72.77,20.86,87.1,2,223,1
29.75,15.69,53.41,70.88,40.3,1,119,0
39.75,17.17,76.23,30.63,20.9,2,45,1
35.32,17.14,96.38,32.23,25.0,1,62,1
44.72,17.53,51.53,43.72,74.3,3,121,1
34.45,22.42,93.69,76.27,29.4,2,77,0
18.89,20.99,69.86,71.25,75.1,2,192,0
34.12,15.93,58.04,39.05,18.0,1,52,0
18.92,15.75,96.71,69.91,39.8,1,115,0
30.7,23.33,61.12,35.33,21.8,1,61,0
25.32,17.06,91.17,54.8,70.3,2,179,0
39.18,20.68,86.28,63.2,29.3,2,62,1
18.06,20.96,70.89,29.87,59.3,1,173,0
20.61,18.32,53.09,29.19,99.6,2,254,1
24.67,20.8,54.91,77.21,51.3,2,131,0
20.46,22.89,97.01,58.24,36.2,1,106,0
20.46,18.23,77.21,32.52,53.7,3,103,1
21.74,17.47,75.51,54.71,16.9,3,32,1
43.64,22.08,87.66,45.43,41.0,1,103,1
30.42,17.95,55.42,43.61,95.2,3,182,1
38.02,18.97,60.62,26.05,86.1,3,140,1
21.01,18.73,79.09,60.38,11.0,3,22,0
41.59,15.23,65.09,53.02,87.9,2,189,1
41.46,16.45,59.48,42.71,50.8,3,81,1
19.01,21.11,63.69,32.24,64.0,3,122,1
23.25,22.0,59.98,49.16,38.1,1,111,0
43.34,21.84,88.05,25.73,1.3,1,40,1
18.62,21.86,63.05,78.63,4.9,2,30,0
18.26,23.87,87.84,71.15,48.5,2,123,0
41.11,20.69,90.63,20.44,18.4,1,46,1
34.58,24.1,72.84,79.65,93.4,1,255,0
16.83,18.08,88.79,39.3,11.6,2,30,1
29.14,18.39,51.41,52.12,19.7,1,58,0
28.7,17.93,73.18,42.25,18.0,2,45,0
25.51,24.35,93.37,35.71,78.9,2,202,1
41.63,20.44,54.5,42.32,21.6,1,53,1
41.92,15.51,99.13,52.73,54.2,3,87,1
31.8,17.4,82.93,37.41,31.8,2,78,1
32.38,16.69,53.78,40.71,83.3,2,210,1
17.63,19.27,49.06,60.28,17.6,2,44,0
38.55,20.18,67.77,40.6,64.5,1,160,1
41.9,17.53,62.56,27.03,100.0,3,162,1
19.56,22.13,52.24,57.35,84.9,1,245,0
27.24,23.87,97.03,42.98,17.9,2,45,0
21.09,23.61,79.52,31.51,1.9,1,40,0
42.08,21.17,74.79,78.39,21.0,1,50,0
42.22,15.63,58.67,30.72,5.3,2,30,1
30.76,23.19,84.66,32.36,71.6,3,136,1
20.83,20.41,72.28,40.67,46.4,3,90,1
42.19,23.38,94.94,73.22,24.3,2,53,0
42.53,20.3,69.11,69.09,69.4,1,173,0
37.0,18.12,68.28,56.33,24.9,1,61,0
29.7,24.4,94.27,52.95,76.8,3,146,1
20.25,15.62,68.33,60.77,40.1,2,99,0
35.76,23.45,90.69,48.49,31.1,1,76,1
40.13,23.57,57.7,54.68,16.4,1,39,0
37.85,14.45,78.22,36.3,73.7,2,160,1
39.58,24.44,53.84,78.61,27.8,1,70,0
38.26,21.53,55.68,24.64,50.4,2,109,1
19.18,21.82,63.76,52.48,21.9,3,42,1
25.28,24.39,93.24,46.21,31.5,2,83,0
21.46,19.49,53.4,23.03,53.5,2,135,1
29.22,19.79,81.58,43.96,66.0,2,167,0
38.22,20.61,66.11,46.56,27.8,2,60,1
39.85,19.74,64.45,51.17,74.8,2,163,1
25.42,18.68,86.81,76.92,60.0,3,112,1
37.23,17.75,53.25,50.55,30.0,3,49,1
16.01,21.79,76.14,64.63,22.7,3,43,0
23.75,18.22,84.12,33.19,52.0,1,152,0
36.51,23.48,56.96,79.85,61.7,2,134,0
25.99,21.23,63.04,30.75,1.5,2,30,1
31.99,23.18,81.45,54.35,34.0,2,85,1
41.58,23.06,98.14,64.27,4.9,3,20,1
31.07,22.48,84.7,23.34,72.5,2,184,1
22.87,22.28,55.08,52.76,25.9,3,48,1
16.72,19.93,87.73,45.48,4.8,3,20,1
32.13,24.48,51.89,32.7,7.9,3,20,1
24.8,15.4,88.89,30.03,32.7,2,81,1
20.56,18.25,72.36,45.69,6.9,2,30,0
26.36,19.73,70.69,50.32,21.8,1,65,0
29.71,24.86,59.94,72.45,77.1,3,146,1
30.18,17.45,87.43,20.85,100.0,3,190,1
23.11,15.88,60.56,53.25,53.8,3,102,1
27.71,15.49,49.22,53.92,81.5,3,155,1
39.01,21.81,96.6,32.37,62.7,1,154,1
34.99,15.49,55.92,39.62,67.7,3,129,1
20.74,18.63,95.35,34.89,4.5,2,30,1
37.56,22.45,92.52,73.42,15.5,2,34,0
45.11,17.04,86.27,43.26,18.6,3,30,1
28.46,15.67,58.75,49.52,1.2,2,30,0
37.33,16.21,69.52,80.27,7.5,3,20,1
20.35,22.83,54.89,37.61,50.9,1,147,0
39.39,24.68,98.75,28.91,95.4,2,204,1
26.71,16.2,52.06,54.79,49.7,3,95,1
25.41,24.11,71.01,62.56,71.9,3,138,1
44.88,24.55,91.32,31.85,8.6,3,20,1
20.43,21.09,93.52,25.76,32.7,3,62,1
21.94,22.9,54.11,38.16,41.2,1,119,0
32.88,20.66,67.58,27.93,43.5,1,128,0
34.42,22.41,71.79,77.94,31.4,3,58,1
33.38,14.88,77.97,60.83,10.2,3,20,1
37.01,15.78,89.89,55.23,72.6,2,157,1
20.8,17.61,73.96,40.08,36.1,1,105,0
26.66,22.82,91.42,31.18,48.1,1,140,0
38.15,16.43,94.72,33.17,43.5,3,71,1
20.8,24.41,67.39,36.21,69.0,1,203,0
32.02,24.47,64.66,65.47,69.0,2,174,0
35.52,16.4,77.67,66.52,31.2,1,77,0
20.34,19.55,70.69,45.67,92.7,3,178,1
41.91,17.89,96.03,59.15,19.7,1,49,0
30.72,20.99,94.13,38.86,54.1,2,137,1
31.87,21.28,51.18,78.08,8.0,2,30,0
28.23,16.95,95.71,47.55,0.0,3,20,1
41.67,23.49,96.72,44.22,3.8,3,20,1
18.54,17.38,53.82,34.87,7.5,3,20,1
27.6,15.3,87.09,74.39,11.7,2,30,0
30.42,18.7,61.91,56.89,60.6,2,154,1
39.13,15.53,76.07,26.21,87.3,2,187,1
44.45,15.77,71.71,78.87,32.8,2,71,0
29.26,16.67,80.19,47.33,77.8,3,147,1
40.95,24.31,81.15,37.96,44.8,3,72,1
25.5,19.23,94.6,54.62,7.9,1,40,0
25.28,20.02,84.37,55.03,26.3,1,76,0
22.91,19.45,55.2,68.03,74.0,1,215,0
31.87,22.38,61.09,21.38,34.4,3,65,1
17.73,21.3,82.49,64.03,21.9,1,64,0
44.76,17.44,76.21,76.55,2.9,2,30,0
31.01,18.98,60.26,70.6,22.6,2,56,0
22.06,21.82,93.15,22.16,75.8,1,223,1
17.47,17.59,76.73,64.94,97.7,1,255,0
42.07,16.21,83.02,35.93,2.8,1,40,1
17.72,25.09,86.39,75.34,82.6,1,243,0
41.38,20.93,93.79,45.42,26.3,2,57,1
44.68,21.16,55.16,69.22,56.0,2,120,0
33.38,19.22,80.87,49.98,65.5,2,166,1
43.81,16.36,70.86,36.52,78.7,3,128,1
21.87,21.68,87.09,68.16,75.3,3,143,0
36.42,22.95,55.59,68.49,31.5,3,49,1
19.67,18.74,51.12,33.18,52.5,1,153,0
23.72,24.12,62.54,42.59,88.8,1,255,0
21.46,15.81,84.15,57.19,31.6,2,79,0
33.99,21.76,77.23,40.98,29.2,3,54,1
44.24,19.69,73.12,50.31,30.9,2,66,1
39.56,24.3,95.9,27.38,62.1,2,135,1
38.79,21.99,97.34,41.65,34.1,2,74,1
43.01,20.45,73.19,65.18,42.0,1,103,0
25.16,23.0,93.93,24.13,34.4,1,100,1
28.51,21.33,60.81,30.63,65.8,3,124,1
18.01,20.41,64.37,43.4,8.5,1,40,0
43.02,18.4,83.97,36.38,68.1,1,169,1
28.72,22.37,76.14,38.9,94.5,2,240,1
18.51,17.93,84.8,45.06,31.7,2,82,0
33.23,15.9,52.52,28.39,79.8,2,202,1
38.85,20.4,78.78,31.36,90.5,3,145,1
19.56,23.11,56.7,30.83,27.2,3,51,1
35.6,20.57,66.95,61.79,68.6,1,201,0
37.98,22.68,89.71,26.0,81.6,3,132,1
31.75,15.97,94.79,40.14,21.2,1,61,0
41.16,19.51,77.11,21.79,95.4,1,237,1
19.91,23.89,74.62,64.79,87.1,1,255,0
43.98,23.99,88.55,23.07,24.0,1,59,1
30.58,22.73,84.57,69.84,86.0,3,165,1
36.25,17.29,73.35,49.24,23.4,3,38,1
38.68,19.33,63.96,70.45,48.4,2,105,0
41.38,22.1,67.5,50.98,68.9,2,149,1
41.14,17.24,75.36,67.15,45.3,2,95,0
29.82,19.78,56.14,70.15,93.2,3,177,1
28.91,23.86,75.18,36.12,48.5,3,93,1
34.43,19.53,48.69,71.65,46.5,1,135,0
16.53,18.24,83.69,36.07,51.0,2,133,1
39.4,23.54,73.72,20.9,45.6,2,99,1
41.8,19.11,63.86,62.13,86.4,2,188,1
18.56,17.29,53.53,75.88,31.4,3,60,1
19.57,15.64,72.91,53.58,45.0,2,112,0
18.81,18.9,87.71,21.87,68.9,2,176,1
38.84,23.91,74.28,48.71,42.3,1,106,1
39.47,17.2,92.01,78.55,31.6,1,79,0
18.22,22.92,94.12,55.14,39.8,1,118,0
40.81,24.44,84.27,78.09,60.4,2,129,0
32.46,24.04,55.83,50.99,2.6,3,20,1
29.1,17.12,59.98,68.58,52.8,3,99,1
24.71,16.23,50.43,33.36,16.6,2,41,1
37.48,16.83,64.97,55.11,53.0,2,116,1
17.61,18.94,51.28,30.8,86.9,2,224,1
28.11,17.7,80.75,38.39,84.9,3,162,1
23.43,21.41,51.92,75.0,58.5,3,110,1
19.2,24.84,60.29,40.05,97.7,2,247,1
36.06,24.58,71.42,47.74,80.0,3,128,1
42.39,19.62,57.4,27.43,69.9,3,112,1
41.25,25.33,75.01,31.02,5.3,2,30,1
16.94,22.08,62.47,53.59,74.1,1,216,0
28.8,16.62,91.3,55.03,90.6,2,230,0
22.44,17.67,70.32,21.76,37.3,2,94,1
29.74,16.39,51.0,33.6,31.8,3,61,1
35.69,21.16,69.9,25.34,47.1,2,100,1
34.53,20.47,94.04,53.54,66.3,3,126,1
37.54,20.33,87.53,21.68,19.1,1,49,1
16.7,20.05,52.97,48.06,89.8,3,172,1
20.24,19.79,50.42,29.97,93.9,1,255,0
19.2,21.11,65.01,50.65,74.3,1,218,0
22.12,24.25,84.83,74.46,51.3,3,96,0
34.48,19.56,77.12,76.19,6.9,1,40,0
31.57,23.36,56.48,45.36,53.2,1,154,0
22.35,22.4,53.28,71.63,96.4,2,245,0
19.87,21.37,86.02,76.8,33.1,1,96,0
24.83,19.09,90.61,54.09,40.2,2,101,0
31.64,18.83,77.97,55.01,56.5,3,109,1
44.01,21.42,69.84,78.11,5.8,1,40,0
27.38,22.25,65.18,37.84,62.2,2,159,1
29.24,16.39,80.55,69.69,18.2,2,49,0
35.68,22.36,70.47,78.53,11.5,2,30,0
29.93,17.51,93.42,54.81,36.9,2,94,1
16.47,24.37,95.85,45.62,95.1,3,181,1
20.57,16.42,79.19,42.89,17.4,2,42,0
23.9,18.61,56.66,69.86,49.5,3,92,0
22.51,17.76,84.7,24.35,30.9,1,88,0
19.45,21.52,80.86,51.86,34.8,3,66,1
18.3,18.76,67.03,37.23,52.7,3,100,1
41.83,17.62,79.53,40.61,82.3,3,134,1
23.2,22.88,66.31,56.27,45.1,3,86,0
35.37,25.05,75.98,52.46,97.6,2,210,1
30.41,20.34,54.92,48.03,59.1,3,112,1
28.91,16.8,66.27,76.79,55.4,1,161,0
17.04,15.53,55.87,23.04,12.3,3,22,1
31.13,23.94,66.98,24.88,95.3,1,255,1
43.75,19.53,74.11,38.53,46.5,3,75,1
42.95,16.56,84.54,27.63,35.0,3,55,1
18.28,21.32,58.38,44.19,31.1,1,93,0
26.17,22.05,76.84,58.98,98.0,2,250,0
44.49,22.62,58.2,50.09,20.4,1,53,1
34.68,19.95,94.89,27.93,12.9,2,32,1
16.01,23.7,96.62,72.19,17.3,2,43,0
17.02,23.47,86.85,61.15,40.5,3,77,0
35.44,23.53,56.65,33.55,63.7,1,158,1
31.07,18.38,53.7,50.74,57.9,2,149,1
39.66,19.45,62.64,57.82,86.9,2,187,1
27.02,15.97,88.08,77.19,87.3,3,166,1
22.98,18.74,79.89,40.41,73.8,2,185,0
27.28,19.96,90.67,54.4,99.0,2,251,0
44.82,17.0,56.02,26.97,38.4,1,94,1
38.92,21.03,65.58,36.07,94.1,1,235,1
16.99,24.12,54.94,73.52,47.9,3,93,0
34.12,23.2,90.91,24.88,26.7,2,69,1
23.95,19.75,97.59,69.36,24.3,1,70,0
30.09,16.79,66.04,46.78,74.6,3,144,1
43.01,17.81,83.56,43.31,89.0,3,145,1
22.54,20.7,59.89,44.51,16.5,1,50,0
22.99,17.96,75.76,61.08,71.6,1,211,0
22.67,16.55,53.93,26.55,70.8,1,206,0
17.83,15.54,76.81,65.57,46.4,3,89,0
26.72,20.19,94.37,23.22,26.7,1,78,1
42.75,16.11,75.67,73.84,65.0,2,141,0
30.39,24.65,90.85,77.73,91.9,3,177,1
